CustomerID,Gender,Age,EducationYears,JobCategory,EmploymentLength,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,MaritalStatus,HouseholdSize,HomeOwner,CommuteTime,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,WirelessData,DataLastMonth,DataOverTenure,Multiline,EBilling,LastMonthTotalValue,OverTenureTotalValue,TotalDebt,AverageMonthlyRevenue
5763-UPPXZR-KC6,Female,51,20,Sales,2,33000,3.1,0.362142,0.660858,Married,2,0,26,32,23.7,246.45,Yes,43.95,1352.8,Yes,35.7,1139.7,Yes,Yes,103.35000000000001,2738.95,1.023,85.5921875
1021-BKWCOZ-SLE,Female,38,16,Labor,11,167000,3.4,2.941204,2.736796,Married,3,1,17,67,105,2382.35,No,0,0,No,0,0,Yes,No,105,2382.35,5.678,35.55746268656716
0620-EOJBKD-U7E,Female,33,15,Sales,2,33000,18,0.7425,5.1975,Unmarried,3,0,16,5,14.85,20.3,No,0,0,No,0,0,No,No,14.85,20.3,5.9399999999999995,4.0600000000000005
0551-HWDDQJ-6DT,Male,74,18,Crafts,33,9000,2.1,0.031941,0.157059,Unmarried,1,1,22,63,48.9,997.95,Yes,44.5,2631.5,Yes,40.85,2495.9,Yes,Yes,134.25,6125.35,0.189,97.22777777777779
4238-ULZPRI-3SS,Male,56,17,Professional,5,112000,3.3,1.079232,2.616768,Married,2,1,21,20,34.35,212.05,Yes,39.9,795.5,No,0,0,No,No,74.25,1007.55,3.6959999999999997,50.3775
1868-FDNNRB-RJ8,Male,66,14,Service,26,44000,6,0.8844,1.7556,Married,2,1,31,70,43.2,1010.75,No,0,0,No,0,0,No,No,43.2,1010.75,2.64,14.439285714285715
2701-REFVHC-0WJ,Female,21,9,Professional,1,18000,4.7,0.64296,0.20304,Married,5,1,28,22,26.85,165.95,No,0,0,No,0,0,No,No,26.85,165.95,0.846,7.543181818181818
4984-TXTWMO-IL1,Male,28,13,Sales,2,30000,2.5,0.3915,0.3585,Married,6,0,29,9,9.75,28.75,Yes,25.05,204.85,No,0,0,No,Yes,34.8,233.6,0.75,25.955555555555556
6254-NPBPLQ-MN9,Male,41,11,Professional,9,35000,7.5,0.616875,2.008125,Married,3,1,20,66,56.7,1260.7,No,0,0,Yes,37.35,2588,No,Yes,94.05000000000001,3848.7,2.625,58.31363636363636
6977-VVFCPU-OHB,Female,27,18,Sales,0,22000,3.4,0.343332,0.40466800000000003,Married,6,1,32,11,16.2,58.75,Yes,21.6,196.9,No,0,0,No,Yes,37.8,255.65,0.748,23.240909090909092
4528-WSDUCW-WCM,Male,38,13,Sales,3,32000,14.9,1.38272,3.38528,Unmarried,1,1,29,23,29.55,242.5,No,0,0,No,0,0,No,No,29.55,242.5,4.768,10.543478260869565
5941-FMWIQQ-540,Male,18,13,Sales,0,23000,8.6,0.994934,0.983066,Unmarried,2,1,26,7,10.2,29.85,Yes,36.15,186.95,Yes,22.95,142.2,Yes,Yes,69.3,359,1.978,51.285714285714285
0768-LXMQMP-HE5,Male,67,18,Sales,11,68000,12.4,2.521168,5.910832,Unmarried,1,1,30,39,21.45,265.35,No,0,0,Yes,27.85,1087.95,Yes,No,49.3,1353.3000000000002,8.432,34.7
9145-VOOJAV-81C,Male,71,9,Crafts,39,175000,20,14.28,20.72,Unmarried,1,0,23,72,81,1980.6,No,0,0,No,0,0,No,No,81,1980.6,35,27.508333333333333
1914-CIAQRB-GG5,Female,37,16,Professional,7,54000,7.1,1.03518,2.79882,Married,2,1,29,26,16.2,117.75,Yes,62.05,1530.5,Yes,68.25,1672.4,Yes,Yes,146.5,3320.65,3.834,127.7173076923077
1396-NUQYXY-TWM,Male,45,16,Labor,15,55000,2.8,0.2926,1.2474,Married,2,0,23,47,54.3,906.95,Yes,23.7,1099.55,No,0,0,Yes,No,78,2006.5,1.54,42.691489361702125
2013-ZYDGGG-M64,Male,65,11,Sales,6,30000,1.4,0.19026,0.22974,Unmarried,1,0,30,17,13.35,83.45,No,0,0,No,0,0,No,No,13.35,83.45,0.42000000000000004,4.908823529411765
9045-LMVJAY-C5G,Male,22,14,Crafts,1,31000,6.7,0.488095,1.588905,Unmarried,4,1,23,36,27.45,349.2,No,0,0,No,0,0,No,No,27.45,349.2,2.077,9.7
8257-ZUSJDX-QFN,Male,65,22,Agriculture,20,95000,2.3,0.220685,1.964315,Unmarried,1,1,10,45,49.35,801.45,No,0,0,Yes,55.2,2465.25,Yes,No,104.55000000000001,3266.7,2.185,72.59333333333333
6839-WSKKYK-D4T,Female,58,15,Service,11,43000,2,0.18232,0.67768,Unmarried,1,1,24,60,30,676.1,Yes,40.8,2383.5,No,0,0,Yes,Yes,70.8,3059.6,0.86,50.99333333333333
5336-PGMTUH-ETS,Male,62,15,Agriculture,23,66000,12.7,3.998214,4.383786,Unmarried,1,1,28,67,51.15,1141.5,No,0,0,No,0,0,Yes,No,51.15,1141.5,8.382,17.03731343283582
4620-PJTNNY-HPV,Female,25,11,Sales,1,32000,5.3,0.1272,1.5688,Married,5,0,30,29,16.5,142.65,No,0,0,Yes,32.1,848.15,No,No,48.6,990.8,1.696,34.165517241379305
2704-RLBHGY-MD9,Male,46,12,Agriculture,20,124000,16.6,3.725704,16.858296,Unmarried,1,0,34,33,63.3,655.75,No,0,0,No,0,0,Yes,No,63.3,655.75,20.584,19.87121212121212
7715-JQTDUG-FFX,Male,46,15,Sales,6,64000,6.8,1.836544,2.515456,Unmarried,1,1,17,15,20.55,85.3,Yes,25.2,348.55,No,0,0,Yes,No,45.75,433.85,4.352,28.923333333333336
6164-ZUOJYL-DDM,Female,33,14,Sales,2,28000,10.6,0.86072,2.10728,Unmarried,1,1,35,15,11.4,67.25,No,0,0,No,0,0,No,No,11.4,67.25,2.968,4.483333333333333
5820-CFGSKO-LH2,Male,61,17,Professional,15,48000,13.1,0.591072,5.696928,Married,2,1,22,61,36.9,782.1,No,0,0,No,0,0,No,No,36.9,782.1,6.288,12.821311475409836
0594-EMVICD-E3H,Female,71,16,Professional,19,102000,7.5,0.9333,6.7167,Married,2,1,15,66,50.4,1163.4,No,0,0,No,0,0,No,No,50.4,1163.4,7.65,17.62727272727273
0726-KBNZRH-2DR,Male,19,14,Sales,0,36000,6.1,1.126548,1.069452,Unmarried,1,1,19,17,113.4,637.1,No,0,0,Yes,32.1,591.65,Yes,No,145.5,1228.75,2.196,72.27941176470588
3833-RQEFZV-E3U,Female,24,14,Sales,1,26000,14.6,1.188148,2.607852,Unmarried,3,1,27,36,54.45,656.4,No,0,0,No,0,0,No,No,54.45,656.4,3.796,18.233333333333334
5287-GQWEBQ-575,Female,23,15,Labor,1,22000,10.5,1.33287,0.97713,Married,5,0,23,1,8.4,2.8,Yes,34.2,34.2,Yes,14.9,14.9,No,No,57.5,51.9,2.31,51.9
0675-TNFPMK-44B,Male,54,14,Sales,6,35000,8.1,0.745605,2.089395,Unmarried,1,0,22,59,26.55,469.55,No,0,0,Yes,29.15,1777,No,No,55.7,2246.55,2.835,38.0771186440678
6509-SLEQAG-75C,Male,70,14,Professional,18,87000,11.7,2.086695,8.092305,Married,2,0,36,49,21,325.7,No,0,0,No,0,0,No,No,21,325.7,10.179,6.646938775510204
5393-SYOAIL-N5S,Female,19,12,Professional,0,19000,7.8,0.08151,1.40049,Unmarried,1,0,19,7,13.35,43.35,No,0,0,No,0,0,No,No,13.35,43.35,1.482,6.192857142857143
2869-XNMXQZ-101,Male,44,8,Sales,2,22000,9.6,1.053888,1.058112,Married,2,0,22,6,16.5,21.95,No,0,0,No,0,0,No,No,16.5,21.95,2.112,3.658333333333333
1269-PDECAF-N66,Male,79,11,Sales,20,12000,5.4,0.26568,0.38232,Married,2,0,21,72,75,1897.75,Yes,54.05,3923.95,Yes,46.75,3309.9,Yes,Yes,175.8,9131.6,0.648,126.82777777777778
7157-SIJCJP-JSV,Female,62,8,Service,28,111000,2.4,0.375624,2.288376,Married,2,1,23,57,58.65,1066.55,No,0,0,No,0,0,No,No,58.65,1066.55,2.664,18.71140350877193
2640-TFNEVP-MIP,Female,35,14,Service,10,53000,11.4,0.592116,5.449884,Unmarried,1,1,38,45,21.15,337.4,No,0,0,No,0,0,Yes,No,21.15,337.4,6.042,7.497777777777777
6859-QHDZGI-0YU,Male,41,13,Agriculture,15,44000,8.5,0.32164,3.41836,Unmarried,1,1,25,18,21.6,117.9,No,0,0,No,0,0,No,Yes,21.6,117.9,3.7399999999999998,6.550000000000001
9796-BYXDZX-K3X,Male,69,15,Service,11,22000,14.2,1.35894,1.76506,Married,2,1,31,70,55.2,1267.05,Yes,31.75,2098.55,No,0,0,Yes,Yes,86.95,3365.6000000000004,3.124,48.080000000000005
9835-WHJVJX-VJP,Female,20,15,Sales,0,42000,5.3,0.665574,1.560426,Married,4,0,20,17,26.7,153.75,No,0,0,No,0,0,No,No,26.7,153.75,2.226,9.044117647058824
4718-YJTFAH-GXF,Female,76,15,Sales,17,18000,12.3,0.46494,1.74906,Married,2,0,28,69,104.55,2418.95,Yes,38.1,2716.85,No,0,0,Yes,No,142.65,5135.799999999999,2.214,74.431884057971
3480-CZKKSC-W6H,Male,65,16,Professional,19,122000,18.7,0.889746,21.924254,Married,3,1,21,66,67.2,1448.7,Yes,38.7,2551.3,Yes,60.7,3888.15,Yes,Yes,166.60000000000002,7888.15,22.814,119.51742424242424
4443-OGEZVI-O5M,Female,34,15,Sales,1,31000,11.9,0.778379,2.910621,Unmarried,1,1,22,39,21.75,305.2,Yes,29,1052.5,No,0,0,No,No,50.75,1357.7,3.689,34.812820512820515
3993-LPGYYK-ZNC,Male,63,13,Service,24,215000,16.6,8.13732,27.55268,Married,2,0,22,53,26.55,500.65,No,0,0,No,0,0,No,No,26.55,500.65,35.69,9.446226415094339
1865-LDHCGC-3C3,Male,65,15,Sales,5,10000,16.4,0.37228,1.26772,Married,2,1,28,63,71.1,1518.15,Yes,37.3,2320.7,Yes,32,1960.95,Yes,No,140.39999999999998,5799.8,1.64,92.06031746031746
8747-UACYSV-BUP,Female,69,15,Service,14,73000,6.1,1.847995,2.605005,Unmarried,1,1,29,57,52.95,1029.35,Yes,47.55,2685.7,Yes,51.05,2737.45,Yes,Yes,151.55,6452.5,4.452999999999999,113.20175438596492
9096-NFBIVO-0GI,Female,79,13,Labor,38,33000,8.2,1.417944,1.288056,Unmarried,1,1,24,72,135.15,3346.9,No,0,0,No,0,0,Yes,No,135.15,3346.9,2.7060000000000004,46.484722222222224
3606-KITPFR-I5M,Female,34,19,Sales,2,29000,9.5,1.793505,0.961495,Married,3,1,32,31,14.25,157.1,No,0,0,No,0,0,Yes,No,14.25,157.1,2.755,5.067741935483871
9593-GJQWOS-4VC,Male,50,9,Sales,2,23000,13.6,1.213664,1.914336,Unmarried,1,1,23,32,36.3,386.2,No,0,0,No,0,0,No,Yes,36.3,386.2,3.128,12.06875
3656-QTYTTI-LK8,Male,49,16,Crafts,13,191000,12.9,10.249824,14.389176,Married,2,1,34,68,46.5,1041.35,No,0,0,No,0,0,No,No,46.5,1041.35,24.639000000000003,15.313970588235293
8816-QXSMOQ-H4M,Male,58,18,Labor,27,156000,8.9,1.541124,12.342876,Unmarried,1,1,25,70,79.35,1880.8,No,0,0,No,0,0,Yes,No,79.35,1880.8,13.884,26.86857142857143
8162-CDAFWN-2KO,Male,59,15,Labor,26,137000,16.8,15.858024,7.157976,Unmarried,1,1,27,65,40.8,851.2,Yes,38.6,2470.55,Yes,36.6,2306.7,Yes,No,116,5628.45,23.016,86.59153846153846
2903-BCWCCA-ON1,Male,43,12,Labor,16,77000,6.5,1.886885,3.118115,Unmarried,5,0,28,24,25.95,223.2,Yes,30.6,736,Yes,22.95,523.3,Yes,Yes,79.5,1482.5,5.005,61.770833333333336
4445-LRWKQB-08A,Male,25,17,Sales,0,17000,8.4,0.261324,1.166676,Married,4,1,24,27,43.8,393.55,No,0,0,No,0,0,Yes,No,43.8,393.55,1.428,14.575925925925926
1911-QWFGHD-HTX,Female,39,21,Sales,1,35000,2.6,0.14105,0.76895,Unmarried,1,1,22,3,12.9,13.65,No,0,0,Yes,29.45,40.75,No,No,42.35,54.4,0.91,18.133333333333333
5372-BWQLHU-L2G,Female,32,16,Professional,2,24000,9,1.20528,0.95472,Married,5,1,24,13,11.7,47.3,No,0,0,Yes,28.65,355.85,No,Yes,40.349999999999994,403.15000000000003,2.16,31.011538461538464
3194-PHOEGZ-C8S,Male,70,19,Professional,8,60000,4.1,1.04058,1.41942,Unmarried,1,0,28,55,37.65,671.8,No,0,0,No,0,0,Yes,Yes,37.65,671.8,2.46,12.214545454545453
2424-NMVTCO-2HY,Female,36,18,Crafts,8,56000,3.7,0.532504,1.539496,Unmarried,3,1,25,4,11.7,19.55,No,0,0,No,0,0,No,Yes,11.7,19.55,2.072,4.8875
8057-EOYDEN-SAO,Male,31,8,Sales,4,23000,21.3,2.165358,2.733642,Unmarried,2,1,25,32,45.75,490.65,No,0,0,No,0,0,No,No,45.75,490.65,4.899,15.3328125
6451-KTKDGF-O8E,Female,23,18,Professional,0,16000,11.3,0.383296,1.424704,Unmarried,2,0,23,4,25.95,26,Yes,32.55,119.25,No,0,0,No,Yes,58.5,145.25,1.808,36.3125
5847-JFRJIM-RCZ,Male,44,10,Sales,7,34000,2,0.37604,0.30396,Unmarried,1,1,15,20,16.95,101,Yes,23.35,481.4,No,0,0,No,No,40.3,582.4,0.6799999999999999,29.119999999999997
9998-ZGHXLK-EOT,Female,31,14,Professional,5,26000,19.5,2.60091,2.46909,Unmarried,1,0,24,7,19.05,46.75,No,0,0,No,0,0,No,No,19.05,46.75,5.07,6.678571428571429
9330-CKKNXY-Z1S,Female,45,18,Professional,3,53000,11.7,2.195154,4.005846,Married,2,0,30,18,14.1,69.3,No,0,0,No,0,0,No,Yes,14.1,69.3,6.2010000000000005,3.8499999999999996
1279-LEVTHB-FES,Female,21,16,Sales,0,21000,3.2,0.165984,0.506016,Married,2,1,34,23,29.25,240.8,No,0,0,Yes,31.5,712.45,Yes,No,60.75,953.25,0.672,41.44565217391305
0609-XPSOZF-LZ4,Female,50,16,Service,10,48000,2.2,0.124608,0.931392,Married,2,1,9,43,24.15,289.1,No,0,0,Yes,40.25,1804.85,Yes,Yes,64.4,2093.95,1.056,48.69651162790697
8124-GTCOFL-APB,Female,38,16,Professional,6,46000,5.5,0.67298,1.85702,Unmarried,1,0,21,72,163.2,3888.25,No,0,0,No,0,0,Yes,No,163.2,3888.25,2.53,54.00347222222222
5572-AVPLBI-UQ8,Female,71,14,Sales,4,9000,4.2,0.100548,0.277452,Unmarried,1,0,19,59,37.05,686.35,No,0,0,No,0,0,Yes,No,37.05,686.35,0.378,11.633050847457627
0061-IUOHXW-6TN,Male,36,17,Professional,9,52000,31.8,8.152248,8.383752,Married,4,1,14,68,80.25,1721.05,Yes,41.55,2841.9,No,0,0,Yes,Yes,121.8,4562.95,16.536,67.10220588235293
6029-IREOHQ-FAO,Male,76,13,Professional,10,53000,13.8,3.795966,3.518034,Married,2,0,19,67,67.05,1468.9,No,0,0,No,0,0,No,No,67.05,1468.9,7.314,21.923880597014925
8696-ZFDBUR-ECI,Male,53,8,Labor,18,61000,16.8,4.232424,6.015576,Married,2,1,27,66,103.5,2294.4,No,0,0,No,0,0,No,No,103.5,2294.4,10.248000000000001,34.763636363636365
9936-JXYWJK-YJ6,Male,60,10,Sales,5,36000,17.2,1.634688,4.557312,Married,3,1,17,65,72.6,1618.6,No,0,0,No,0,0,Yes,No,72.6,1618.6,6.191999999999999,24.90153846153846
0579-QJEXBV-75U,Female,76,16,Professional,11,48000,8.7,2.029536,2.146464,Married,2,1,19,50,20.55,326.05,No,0,0,No,0,0,No,Yes,20.55,326.05,4.176,6.521
3775-BVFKFE-8CR,Male,52,16,Service,20,48000,1.8,0.22464,0.63936,Unmarried,1,0,28,29,30,282.25,Yes,37.35,1116.35,Yes,33.75,974,Yes,Yes,101.1,2372.6,0.8640000000000001,81.81379310344828
6289-YVKMBB-CXK,Female,27,11,Service,3,21000,14.9,1.123311,2.005689,Married,4,1,22,1,9.6,3.2,No,0,0,No,0,0,No,No,9.6,3.2,3.1289999999999996,3.2
6102-ISZDCT-ZAA,Female,55,16,Labor,20,15000,3.6,0.18954,0.35046,Married,2,1,26,70,64.5,1495.95,No,0,0,No,0,0,Yes,No,64.5,1495.95,0.54,21.370714285714286
9232-GXUCAP-4C2,Female,25,13,Crafts,3,36000,6,0.5832,1.5768,Married,6,1,29,17,21.45,128,No,0,0,No,0,0,No,No,21.45,128,2.16,7.529411764705882
6113-SFPNVL-6VV,Male,65,11,Professional,18,78000,7,2.39148,3.06852,Unmarried,1,1,29,9,20.7,71.05,No,0,0,No,0,0,No,No,20.7,71.05,5.46,7.894444444444444
7176-AYTTTN-E3H,Female,72,14,Professional,18,75000,12.8,3.6288,5.9712,Unmarried,4,1,19,38,50.55,687,No,0,0,No,0,0,No,No,50.55,687,9.6,18.07894736842105
2177-TTDMKH-JM8,Female,64,18,Labor,34,273000,5.7,1.914003,13.646997,Unmarried,1,1,38,71,78,1899.4,Yes,38.2,2716.15,No,0,0,Yes,Yes,116.2,4615.55,15.561,65.00774647887324
3536-PIRBTQ-5PW,Female,49,13,Labor,19,87000,3.9,0.631098,2.761902,Unmarried,1,0,32,55,48.9,922.4,No,0,0,No,0,0,No,No,48.9,922.4,3.3930000000000002,16.77090909090909
5894-SACPFW-KMG,Male,18,12,Service,0,16000,0.6,0.034176,0.061824,Unmarried,2,0,36,8,10.65,26.05,No,0,0,No,0,0,No,No,10.65,26.05,0.096,3.25625
1193-VCEOCQ-9X5,Female,34,8,Crafts,14,25000,14.6,0.54385,3.10615,Married,5,0,35,44,59.85,821.8,No,0,0,No,0,0,No,No,59.85,821.8,3.65,18.677272727272726
3991-CUORUO-49K,Male,63,9,Professional,15,13000,10.8,0.878904,0.525096,Unmarried,1,0,23,7,17.55,37.95,No,0,0,No,0,0,No,No,17.55,37.95,1.404,5.421428571428572
7058-RUQVEA-KVU,Male,41,14,Sales,2,28000,24.5,0.9261,5.9339,Married,3,0,24,22,21.45,157.7,Yes,37.25,842.4,No,0,0,Yes,No,58.7,1000.0999999999999,6.86,45.459090909090904
2555-JWFEEQ-Y3J,Male,77,16,Service,30,54000,3.9,0.414882,1.691118,Unmarried,1,1,17,54,41.4,756.65,No,0,0,No,0,0,No,No,41.4,756.65,2.106,14.012037037037036
1843-WNUOKN-EUL,Female,21,16,Sales,0,17000,3.1,0.162316,0.364684,Married,3,1,33,5,11.4,21.1,Yes,39.5,177.55,Yes,21.15,73.1,No,Yes,72.05,271.75,0.527,54.35
1639-YPIQOZ-LWB,Female,37,7,Sales,0,24000,10.4,1.961856,0.534144,Married,2,0,16,30,18.75,167.35,No,0,0,No,0,0,No,No,18.75,167.35,2.496,5.578333333333333
8139-CULKGH-ZS9,Male,56,18,Sales,4,24000,17.8,1.161984,3.110016,Unmarried,2,0,27,43,18.3,244.95,No,0,0,No,0,0,Yes,No,18.3,244.95,4.272,5.696511627906976
7619-FOJEGG-PCO,Male,60,20,Sales,5,34000,14.4,2.394144,2.501856,Unmarried,1,0,33,28,16.5,171.25,Yes,43.25,1160.75,Yes,38.5,1050.65,Yes,No,98.25,2382.65,4.896,85.09464285714286
7394-ROWTJA-IX3,Female,42,20,Sales,1,96000,3.7,0.706848,2.845152,Unmarried,1,1,31,8,16.5,41.65,Yes,43.9,354.85,Yes,39.45,287.75,No,Yes,99.85,684.25,3.552,85.53125
9769-WBWUBQ-EUO,Male,44,12,Service,17,82000,15.6,3.620136,9.171864,Married,2,0,23,60,57.6,1220.45,No,0,0,No,0,0,Yes,No,57.6,1220.45,12.792,20.340833333333332
1330-DSMYKA-BX7,Male,48,15,Sales,7,74000,6,1.69164,2.74836,Married,2,1,26,14,31.05,145.6,No,0,0,Yes,30.6,376.25,No,No,61.650000000000006,521.85,4.4399999999999995,37.275
1838-CNKZUB-2LK,Male,71,14,Service,28,174000,18,4.2282,27.0918,Married,2,0,20,64,43.5,929.85,Yes,47.55,3002.35,Yes,54.2,3319.1,Yes,Yes,145.25,7251.299999999999,31.32,113.30156249999999
3049-MYBYQV-SQO,Female,51,17,Professional,11,89000,24.7,9.430707,12.552293,Unmarried,1,0,26,34,53.85,643.1,No,0,0,No,0,0,No,No,53.85,643.1,21.983,18.91470588235294
7601-FNPEPR-XD7,Female,40,11,Sales,1,62000,1.1,0.2728,0.4092,Married,3,1,28,29,25.8,241.5,No,0,0,No,0,0,No,No,25.8,241.5,0.6819999999999999,8.327586206896552
3467-PIBLSV-KCB,Male,34,9,Crafts,8,22000,9.7,0.33077,1.8032300000000001,Married,2,0,20,41,25.95,403.65,No,0,0,No,0,0,No,No,25.95,403.65,2.1340000000000003,9.845121951219511
3240-UZRRYX-GRV,Male,64,20,Professional,20,193000,7.6,6.336576,8.331424,Unmarried,1,1,19,57,62.7,1214.15,No,0,0,No,0,0,No,No,62.7,1214.15,14.668,21.30087719298246
7712-VPSAMC-J97,Female,44,11,Service,8,35000,24.8,6.63152,2.04848,Unmarried,2,1,20,38,22.2,308.8,No,0,0,No,0,0,No,No,22.2,308.8,8.68,8.126315789473685
1248-ATKOWR-PNB,Male,22,10,Sales,2,16000,16.8,0.491904,2.196096,Married,4,1,33,12,18.9,100.9,No,0,0,No,0,0,No,No,18.9,100.9,2.6879999999999997,8.408333333333333
4077-CTDBEE-52Z,Male,39,18,Agriculture,11,75000,21.9,8.557425,7.867575,Unmarried,1,1,30,16,12.3,60.55,Yes,42.45,589.2,Yes,18.7,253.8,Yes,Yes,73.45,903.55,16.425,56.471875
9807-IYGMUM-XOH,Female,34,21,Professional,3,54000,6.3,0.479682,2.922318,Unmarried,1,1,21,51,27,464.4,Yes,54,2781.1,Yes,62.8,3252.3,Yes,Yes,143.8,6497.8,3.402,127.4078431372549
1514-XHYBLO-FAC,Female,38,20,Professional,4,42000,6.6,0.895356,1.876644,Married,3,1,24,23,26.1,225,No,0,0,No,0,0,No,Yes,26.1,225,2.7720000000000002,9.782608695652174
1567-HSKKVU-0HF,Male,37,13,Labor,8,28000,6,0.21672,1.46328,Unmarried,2,1,26,35,62.85,811.95,No,0,0,No,0,0,Yes,No,62.85,811.95,1.68,23.19857142857143
2003-DHEWXA-JM3,Male,37,15,Sales,2,47000,4.4,0.074448,1.993552,Unmarried,1,1,24,6,6.3,6.25,Yes,17.25,101.35,No,0,0,No,No,23.55,107.6,2.068,17.933333333333334
4984-ERRGVF-1YB,Female,55,17,Professional,4,96000,10.4,2.965248,7.018752,Unmarried,1,1,16,16,39.45,233.2,No,0,0,No,0,0,No,Yes,39.45,233.2,9.984,14.575
6730-KNNEUW-G3R,Male,35,11,Professional,6,32000,1.8,0.376128,0.199872,Unmarried,1,1,26,65,69.6,1487.75,No,0,0,No,0,0,Yes,Yes,69.6,1487.75,0.5760000000000001,22.888461538461538
6269-CNSEKH-JCD,Male,63,15,Sales,7,18000,2.8,0.37044,0.13356,Unmarried,1,1,27,14,17.85,81.9,No,0,0,No,0,0,No,No,17.85,81.9,0.504,5.8500000000000005
8256-HDNYUD-YZL,Female,47,20,Agriculture,10,58000,2.3,0.601634,0.732366,Married,4,0,26,54,28.35,552.95,Yes,38.05,2122.6,No,0,0,Yes,Yes,66.4,2675.55,1.334,49.547222222222224
7842-IOOPJQ-LS8,Male,26,20,Sales,0,41000,26.6,7.994098,2.911902,Unmarried,1,1,23,1,5.1,1.7,Yes,42.05,42.05,Yes,38.2,38.2,Yes,Yes,85.35,81.95,10.906,81.95
8090-AJBTVR-93H,Female,38,18,Sales,0,37000,19.3,1.513892,5.627108,Married,3,0,28,3,6.75,8.3,Yes,45.65,101.05,Yes,35.45,69.1,No,Yes,87.85,178.45,7.141,59.48333333333333
9362-OENCQU-O6Z,Female,40,10,Labor,13,39000,4.2,0.050778,1.587222,Unmarried,3,0,21,55,43.8,857.2,No,0,0,No,0,0,Yes,No,43.8,857.2,1.638,15.585454545454546
1065-ROYFCB-X3F,Female,40,15,Professional,8,49000,1.5,0.118335,0.616665,Married,4,1,33,37,18.6,223.5,No,0,0,Yes,50.35,1755.6,Yes,Yes,68.95,1979.1,0.735,53.48918918918919
7407-GMEPAH-G5Y,Female,77,19,Professional,24,159000,2.5,1.673475,2.301525,Unmarried,1,0,25,64,64.35,1412.2,Yes,37.1,2456.5,No,0,0,Yes,Yes,101.44999999999999,3868.7,3.9749999999999996,60.4484375
6414-FQBWNG-XFE,Female,30,12,Sales,2,56000,2,0.40208,0.71792,Married,4,1,29,15,10.95,48.2,No,0,0,No,0,0,Yes,No,10.95,48.2,1.12,3.2133333333333334
2028-YOCSIE-4NA,Male,33,19,Sales,2,55000,9.3,1.907895,3.207105,Unmarried,2,0,27,12,11.85,47.4,Yes,38.7,422.65,Yes,22.95,209.8,Yes,Yes,73.5,679.8499999999999,5.115,56.65416666666666
4150-CVJKRV-XXO,Male,25,14,Sales,0,27000,9.1,0.51597,1.94103,Unmarried,5,1,36,2,11.85,5.1,No,0,0,No,0,0,No,No,11.85,5.1,2.457,2.55
5631-UIAMMM-8EN,Male,27,20,Labor,1,19000,5.7,0.20577,0.87723,Unmarried,1,0,20,10,13.8,63.65,Yes,35.25,346.4,Yes,24.25,219,No,Yes,73.3,629.05,1.083,62.904999999999994
0283-BOIKUR-4YP,Female,77,9,Sales,15,9000,25.9,0.51282,1.81818,Married,2,0,23,61,52.65,1048.1,No,0,0,No,0,0,Yes,No,52.65,1048.1,2.331,17.181967213114753
9155-FBCWQW-GZ8,Male,54,13,Sales,4,29000,6.6,0.733062,1.180938,Married,2,1,27,56,33.3,590.4,No,0,0,No,0,0,Yes,No,33.3,590.4,1.9140000000000001,10.542857142857143
3477-OLAVME-I1N,Female,79,11,Labor,36,17000,4.2,0.357,0.357,Unmarried,1,1,26,71,75.15,1694.55,No,0,0,No,0,0,No,No,75.15,1694.55,0.714,23.866901408450705
2663-SSYYDJ-W8E,Female,36,15,Sales,0,29000,5.4,0.905148,0.660852,Unmarried,1,1,22,22,15,124.5,Yes,43.95,823.95,Yes,26.9,552.4,No,No,85.85,1500.85,1.5659999999999998,68.22045454545454
5684-IVZPXA-X75,Male,42,17,Sales,4,142000,13.2,9.503208,9.240792,Married,5,1,41,5,7.2,7.05,Yes,37.95,159.55,Yes,24.35,103.2,No,Yes,69.5,269.8,18.744,53.96
7535-SELYBB-VVX,Male,67,19,Agriculture,23,169000,20.6,14.517438,20.296562,Unmarried,1,1,21,64,56.85,1172.5,Yes,55,3486.1,Yes,78,4920.85,Yes,No,189.85,9579.45,34.814,149.67890625
9867-QSQZPJ-A1Y,Male,27,18,Professional,0,27000,8.4,1.047816,1.220184,Married,5,1,23,27,27.15,233.65,No,0,0,No,0,0,No,No,27.15,233.65,2.268,8.653703703703703
1329-JIXMXF-UJ3,Male,73,9,Sales,28,15000,6.1,0.125355,0.789645,Unmarried,1,1,26,72,131.55,3057.55,No,0,0,No,0,0,Yes,No,131.55,3057.55,0.915,42.46597222222223
2781-SZVMVQ-1LQ,Female,63,10,Labor,29,14000,5.8,0.254968,0.557032,Unmarried,1,1,20,69,122.4,2818.05,No,0,0,No,0,0,Yes,No,122.4,2818.05,0.8119999999999999,40.84130434782609
2110-QHIRWX-GXY,Male,47,15,Service,19,43000,7.7,1.039654,2.271346,Unmarried,1,1,24,4,9.15,7.45,No,0,0,No,0,0,No,No,9.15,7.45,3.311,1.8625
6067-IYSKHZ-6JM,Male,75,16,Professional,17,13000,10.2,0.49725,0.82875,Married,2,1,29,46,36.6,560.95,No,0,0,Yes,37.55,1734,No,Yes,74.15,2294.95,1.326,49.89021739130435
