"PROD_NBR","PROD_DESC","monthlySaleValue"
"30005436556","CENTRUM SPECIALIST TABLET PRENATAL 56CT",32.38
"7431203830","FISH OIL 1000MG CAPSULE 50CT NAT BOUNTY",32.36
"9243733187","TOE PROTECTORS SM",32.32
"5113156655","NEXCARE TAPE PAPER 2""X10YD",32.21
"30065143128","SYSTANE ULTRA DRY EYE DROP POCKET 2X4ML",32.18
"31074201335","DEEP HEAT RUB 2OZ",32.03
"32586653648","ALEVE ARTHRITIS TABLET 200CT",32.02
"8770140744","GNP VIT C 500 MG RH TAB 100",32.01
"76629800175","MAGNESIUM GLY DS 120MG",32
"79285015799","BURT'S BEES POMEGRANATE LIP BA",32
"4116710307","ROLAIDS ANTACID ORANG SFTCHW STK 12X6CT",31.98
"7985409257","PROBIOTIC MEGA 14BAC CAP 60CT NAT BLEND",31.98
"9296101333","ESTROVEN CAPLET 30CT",31.98
"30005445260","CENTRUM VITAMINTS MULTIVIT CHEW TAB 60CT",31.97
"4167967566","BOOST ENERGY RTU CHOC RETL 4X6X8OZ",31.97
"3504600754","VALERIAN ROOT 450MG CAPS 60CT MINDML",31.96
"3600013333","POISE LINER VERY LIGHT 6X48CT",31.96
"536466138","THEREMS-M TABLET 130CT WATSON",31.96
"740985213391","ACIDOPHILUS CAPSULE 100CT 21ST CENT",31.96
"8770148569","GNP BANDAGE 3/4 CLEAR STP 30",31.96
"4203710692","BEANO MELTWAY STRWBRY TAB 15CT",31.95
"8770140127","GNP SYRING EAR ADULT 3 OZ",31.91
"8770142628","GNP ADULT MULTIVITAMIN ASST'D GUMMY 75CT",31.87
"3848100969","FAST FREEZE CONTINUOUS SPRAY 4OZ",31.86
"8770140828","GNP CINNAMON 500 MG CAP 100",31.86
"7524400900","NO RINSE BODY BATH LIQ 8 OZ",31.79
"30904765151","MAPAP ACETAMIN PM 500/25MG CAPLET 50CT",31.79
"4116703420","CORTIZONE-10 DIABETIC ANTIITCH LOT 3.4OZ",31.77
"85707400121","KERASAL ULTRA 20 X/STR CREAM 2OZ",31.77
"536853080","POLY-VIT W/IRON DROP 50ML WATSON",31.77
"1650002007","BACTINE TOP SOL ML",31.72
"4155426456","BABY LIPS BALM PEPPERMINT",31.69
"32878510006","VAPROIZER WATERLESS PAD SOOTH 6CT VICKS",31.66
"35167220012","MICONAZOLE NITRATE 2% CREAM 1OZ TARO",31.65
"4116710031","ROLAIDS ULTRA STR TABLET MINT 72CT",31.64
"36382419320","MUCINEX FAST MAX SEV CONGES/COUGH CPL 20",31.58
"30054412025","CALCIUM CARB 1250MG TAB 100CT ROX",31.5
"76394808342","PROSTATE ADVANTAGE MEN'S 120 G",31.5
"7431200139","ALPHA LIPOIC ACID SUPER 200MG 30 CAP NB",31.47
"30904584709","MAPAP LIQ 237 ML",31.45
"7256007915","SMITH BROS BOX BLACK LICORICE 20X14CT",31.43
"31074201659","SOFTLIPS CUBE FRESH MINT LIP BALM .23OZ",31.42
"32586605440","ALEVE GELCAP 40CT",31.42
"3801610214","HEEL CUP PRO TULI LG",31.39
"35789650401","MULTIVIT TABLET 100CT GERI-CARE",31.37
"4116730065","PAMPRIN MAX TABLET 24CT",31.36
"35891421460","AQUADEKS PEDIATRIC DROP 2OZ",31.35
"74098527309","ONE DAILY WOMEN 50+ MULTI TAB 100CT 21ST",31.26
"30225036011","MOBISYL CREAM 3.5OZ",31.26
"37513718305","MOSCO CORN REMOVER LIQUID 0.3OZ",31.24
"74098527087","MELATONIN 5 MG TAB 120",31.16
"85032300600","BRONKAID ASTHMA CAPLET 24CT",31.16
"3504600128","VIT B12 250MCG TABLET 100CT WINDML",31.15
"30904634952","RANITIDINE 75 MG TAB 60",31.14
"7431204240","MULTI DAY CAL XIRON TAB 100CT NAT BOUNTY",31.12
"2052511868","MOVE FREE ADVANCED PLUS MSM TAB 120CT",30.99
"3160401138","TRIPLE FLEX 50+ GELCAP 60CT NAT MADE",30.99
"35046092672","COUNTRY FARMS SUPER GREEN DRNK MX 9.88OZ",30.98
"36382401067","MUCINEX CHILD MAX STRENGTH BERRY 6.8OZ",30.98
"3504600201","WM C W/RH 1000 MG SR 60",30.97
"1011989583","SIGHT SAVERS CONTACT LENS CASE 6X3PK",30.94
"36749210412","CALMOL 4 HEMORRHOIDAL SUPPOSITORIES 12CT",30.87
"74312530982","MELATONIN DUAL SPECTRM TAB 60CT NAT BNTY",30.87
"30521235200","VASEL PETROL JELLY JAR 7.5OZ JDEOBS",30.86
"2571568090","CONTACT LENS CASE 1CT API",30.85
"8770140833","GNP GINKGO BILOBA CAP 50",30.85
"30573013420","ADVIL FILM COATED CAPLET 20CT",30.8
"31170105032","CRITIC-AID SKIN PASTE 6 OZ",30.78
"7431251239","KRILL OIL 500MG SOFTGEL 30CT NAT BOUNTY",30.78
"35497331791","HYLANDS 4KIDS COLD N MUCUS LIQ 4OZ",30.77
"1650050056","ALKA-SELTZER HEARTBURN TAB LEM-LIME 36CT",30.75
"36802507030","PROVELLA PROBIOTIC TAB 30",30.74
"31284354120","PHILLIPS COLON HEALTH CAPSULE 60CT",30.69
"32878580051","PROTEC FILTER DMINRL",30.67
"64193213112","GLOVE LATEX P/F MED 100CT SHAMROCK",30.6
"2318508150","EAR PLUG QUIET PLEASE FOAM NRR29 10PR",30.5
"30574705012","BISACODYL 10 MG SUP 12 UD",30.43
"30766041976","CITRUCEL CAPLET 180CT",30.43
"37513700495","PERCOGESIC TABLET 90CT",30.42
"4116710313","ROLAIDS ANTACID STRWBRY SFTCHW 2X6CT",30.3
"3076852959","VIT B12 500MCG GUMMY 50CT SUNDWN",30.26
"8019630294","CURAD BANDAGE EXTREME HOLD XL 20CT",30.24
"35497302291","HYLAND ARNICAID TAB  50",30.23
"7431250387","FIBER+D3 5G/1000IU GUMMIES NAT BOUNTY",30.18
"89611600119","SAMBUCOL EFFERVESCENT IMMUNE TAB 15CT",30.17
"31074201119","MENTHOLATUM NIGHT VAPOR RUB ONT 1.76OZ",30.15
"72225210090","CLIF BAR CHOCOLATE CHIP",30.12
"30224180184","KONSYL POWDER PACKET ORIGINAL 30CT",30.08
"35778239726","CROMOLYN SODIUM NASAL SPRAY 26ML B&L",30.04
"30045056320","MOTRIN PM TABLET 20CT",30.03
"30904198340","MAPAP ACETAMIN 500MG CAPLET 500CT MAJ",30
"60235946005","BIOGAIA PROBIOTIC CHEW TAB 30CT",30
"87701425967","GNP OMEPRAZOLE WLDBRY 20MG BTL TAB 42CT",30
"305732450421","NEXIUM 24HR OTC 20MG CAPSULE 42CT",29.99
"37000359074","PRILOSEC OTC TABLET 42CT",29.99
"5886912501","ELON MATRIX HAIR VITAMN TAB 60",29.99
"74098522822","COQ10",29.99
"76394808450","WHOLE BODY CLEANSE",29.99
"30761081007","BAS CO ENZYME Q10 100MG CAP 36",29.98
"3504614048","WM GLUCOSAM SULF 750 MG CAP 30",29.98
"35093028020","PRETZ NASAL SPRAY PRESERVATIVE FREE 20ML",29.98
"36382468824","MUCINEX SINUS-MAX DY/NT CONG LIQGL 24CT",29.98
"74098522730","E-400",29.98
"30761075040","VITABASIC MULTIVIT TABLET SENIOR 200CT",29.97
"32390003836","QLEARQUIL SINUS DAY/NIGHT LCP 24CT",29.97
"3504600181","WM C NON A 500 MG TAB 60",29.97
"4648955390","MULTIVIT HAIR FARE CAPSULE 60CT WINDML",29.97
"74098522408","LUTEIN 10MG TABLET 60CT 21CENT",29.97
"8770142622","GNP NICOTINE 2MG REGULAR GUM 20 CT",29.97
"67811265321","CLEAR EYES CONTACT LENS RELIEF 0.5OZ",29.96
"61678431042","GAUZE CONFORMING 4 N/S 12 JDEOBS",29.95
"3504604871","WM GLUCOFLEX JNT SUPP CPL 120",29.95
"61678411921","ZINC OXIDE OINTMENT JAR 15 OZ JDEOBS",29.94
"2260008557","SIMP/SAL WND WSH A-BAC 210ML",29.93
"7431204220","CALCIUM 600MG TABLET 60CT NAT BOUNTY",29.93
"73221630098","ZICAM COLD MIST SPRAY HONEY LEMON 1OZ",29.9
"1650002324","DOMEBORO ASTRINGENT POWDER PACKET 12CT",29.88
"4116705060","GOLD BOND ANTI ITCH LOTION 5.5OZ",29.87
"8770141168","GNP GLOVE P/F OSFA VINYL GLV 50",29.86
"30536082597","GUAIFEN 100MG/5ML SYRUP 4OZ WATSON",29.83
"3801610215","HEEL CUP TULI CLSC GEL MD",29.82
"75618410545","LITTLE REMED M/S CD+FVR LIQ",29.81
"31074201657","SOFTLIPS CUBE POM/BLUEBERY LIP BLM .23OZ",29.8
"85743000205","DREAM WATER SHOT SNOOZEBERRY 12X2.5OZ",29.8
"3700088701","ALWAYS DISCREET MODERATE REGLAR 3X66CT",29.78
"2791702310","VITAFUSION SLEEP WELL S/F GUMMY 60CT",29.76
"30603016921","ASPIRIN 325MG EC TABLET 100CT QLT",29.72
"31254662970","HALLS STK MENTHL LOZ 9",29.71
"76870272231","U/WEAR XABS MD 4X16 TENA",29.71
"36373603751","AMERICAINE OINTMENT HEMORRHOID 1OZ",29.64
"30178055001","ONCOVITE MULTIVIT W/MINERAL TABLET 100CT",29.59
"51131185982","NEXCARE DRBL CLOTH TP 1X10YD JD OBS",29.59
"31170104523","BAZA ANTIFNGL MOIS BARR CRM 2 OZ",29.58
"87057900501","ACTIVON ARTHRITIS ULTRA STR ROLL-ON 2OZ",29.57
"7431201580","MULTI DAY IRON TAB 100CT NAT BOUNTY",29.53
"76899012120","PRO OMEGA",29.5
"31254663337","HALLS BAG MENTHO-LYPTUS BONUS 40CT",29.49
"3076818870","OSTEO BI-FLEX ENERGY FORMULA CAPLET 80CT",29.49
"31604011000","SAM-E DOUBLE STR 400MG TAB 12CT NAT MADE",29.49
"4138322006","PRELIEF TABLET 60CT",29.46
"3504600106","WM VITAMIN A 10K IU SGC 100",29.45
"2052511835","MOVE FREE ADVANCED W/MSM VIT D TAB 80CT",29.42
"30234009000","DUREX TROPICAL FLAVORS ASST CONDOM 3CT",29.41
"9243765821","AJUST-A-HEEL",29.4
"1559401086","ASTROGLIDE X SILICONE 2.5OZ",29.38
"8770191667","GNP NOSE 1% DECONG DRP 1 OZ",29.35
"30603021021","MYTAB ANTI-GAS TABLET 100CT QLT",29.31
"3076800601","VIT B COMPLX COMPLT RDA TAB 100CT SUNDWN",29.27
"32420843272","PRESERVISION MULTIVIT TABLET 240CT",29.24
"536355601","VIT B12 1000MCG TABLET 100CT WATSON",29.2
"8770141177","GNP HEADACHE PM TAB 50",29.16
"35497331561","HYLANDS DEFEND SEVERE COLD/FLU PKT 8CT",29.14
"5113199511","NEXCARE ACTIVE ASST 30CT",29.08
"61678423392","GLOVE LATEX X-LG PF 100 JDEOBS",28.97
"74098527531","CALCIUM 600MG +D3",28.97
"85707400179","FERGON 240MG IRON TABLET 100CT",28.97
"30067206735","MINERAL ICE GEL 3.5OZ",28.95
"30149085601","PEPTO BISMOL MAX LIQUID CHERRY 8OZ",28.94
"3076854074","GARCINA CAMBOGIA 1000MG CAP 90CT SUNDWN",28.93
"35167220202","TOLNAFTATE 1% CREAM 1OZ TARO",28.92
"4116741206","ALLEGRA OTC 24HR 180MG TABLET 70CT",28.89
"30065008542","ALCON NAPHCON-A ALLERGY EYE DROP 2X5ML",28.87
"31254663764","HALLS PLUS BAG ICY STRAWBERRY 25CT",28.83
"1225811120","S.S.S. TONIC IRON SUPPLEMENT 20OZ",28.78
"30603085794","Q-TUSSIN AF CHERRY 4OZ QLT",28.77
"85614780","FINAFTA COLD SORE SOLUTION 0.5OZ",28.77
"85630106","ROMPE PECHO EXPECTORANT ALCOHOL FREE 6OZ",28.77
"856302068","ROMPE PECHO EXPECTORANT SUGAR FREE 6OZ",28.77
"85633206","ROMPE PECHO FLU SUGAR FREE 6OZ",28.77
"1650055534","ALKA-SELTZER PLUS LIQ GEL CLD CGH 10CT",28.76
"1650055527","ALKA-SELTZER PLUS LIQUIGEL NIGHT 20CT",28.76
"3504600108","ACIDOPHILUS WITH PECTIN CAP 100CT WINDML",28.76
"8770141144","GNP SUN BURN RELIEF W-ALOE SPY 133 ML",28.73
"34658111060","SALONPAS PAIN RELIEVING PATCH 60CT",28.67
"9110810167","COLD-EEZE BAG HONEY LEMON 18CT",28.66
"30904530760","DIPHENHYD 50MG CAPSULE 100CT MAJOR",28.62
"31101740559","LOTRIMIN AF CREAM FOR RINGWORM 12GM",28.62
"30603064988","TRIXAICIN HP 0.075% CREAM 60GM QLT",28.61
"30178032005","THERAGESIC CREAM 5OZ",28.56
"7090701703","LIFESTYLES ULTRA SENS CONDOM 3CT",28.53
"8019632616","CURAD BANDAGE FLEX-FABRIC ASST 100CT",28.52
"3847244312","ARCH ORTH 3/4 #2 6-8",28.5
"3847252057","SPENCO THIN SOLE 3/4 ORTHOTIC SZ 6-8",28.5
"31254663027","LBL HALLS S/F BNS BAG",28.49
"73221630108","ZICAM COLD REMEDY NASAL SPRY .5OZ",28.48
"74098522301","74098522301",28.48
"30067207061","NO DOZ MAX 200MG CAPLET 60CT",28.47
"4704640000","MELATONEX TABLET 30CT",28.47
"3504600123","VIT B6 100MG TABLET 100CT WINDML",28.46
"3504600149","CALCIUM CITRATE PETITE+D3",28.46
"30904323393","CALCIUM CARB+D 600MG TAB 180CT MAJ",28.4
"63165660208","XENADRINE ULTRA TABLET 60CT",28.39
"64193210111","GLOVE LATEX P/F SM TX GLV 100",28.33
"71941030001","5 HOUR ENERGY ORANGE",28.33
"4155426452","BABY LIPS- QUENCHED",28.3
"9110810480","COLD-EEZE ORAL SPRAY CHERRY 0.76OZ",28.28
"75597080860","COSAMIN DS CAPSULE 60CT",28.25
"36761810660","PERI-COLACE TABLET 60CT",28.19
"536408706","LAC-DOSE TABLET 50CT WATSON",28.19
"83124800537","DRAMAMINE NON DROWSY NATURALS CAP 18CT",28.16
"30395024392","BENZOIN COMPOUND TINCTURE USP 2OZ HUMCO",28.13
"70738750975","CAVILON BARR WIPE N/STNG WPE 25",28.09
"2260093252","TROJAN ENZ SPERMICIDAL LUBE CONDOM 12CT",28.08
"30065042622","TEARS NATURALE FORTE DRY EYE DROP 15ML",28.07
"3504600277","WM GARLIC OIL 1000MG SGT 100",28.06
"37513752010","FREEZONE CORN REMOVER LIQUID 0.31OZ",28.06
"1116904904","FATHER JOHNS COUGH MEDICINE 4OZ",28
"9089116113","PREVAIL LINER BLUE LGE+ 6X16",28
"3504608142","MELATONIN 5MG SLEEP MELT 60CT WINDMILL",27.97
"74098522324","21ST CENT E-1000",27.97
"35046001063","WM VITAMIN A 10K IU SGC 100",27.96
"3504600212","PRENATAL MULTIVITAMIN CAP 60CT WINDMILL",27.96
"74098521592","GREEN TEA EXTRACT",27.96
"30395206394","SWEET OIL LIQUID 4OZ HUMCO",27.88
"30065019310","OPTI-FREE REWETTING DROP 10ML",27.87
"3076852531","FIBER+D3 GUMMY 50CT SUNDWN",27.87
"3847250524","2ND SKIN MOIST BURN PAD LARGE 3CT",27.87
"4110080545","A+D OINTMENT FIRST AID 1.5OZ",27.84
"3600019302","POISE LINER VERY LIGHT LONG 8X24CT",27.8
"30603082381","Q-DRYL A/F 12.5MG/5ML 8OZ QLT",27.78
"75714510276","BREATHE RIGHT LAVENDER 26CT",27.78
"8770141137","GNP ARCH PADS PAD 3X4",27.77
"4110040896","LOTRIMIN AF CREAM 24GM",27.74
"2571569621","SPLINT 69621 BASEBALL 4"" LARGE API",27.69
"36382426066","MUCINEX SINUS MAX M/S PRESSR & PAIN 6OZ",27.68
"3847250501","2ND SKIN MOIST BURN PAD SMALL 6CT",27.67
"67811280122","CHLORASEPTIC TOTAL LOZENGE CHERRY 15CT",27.65
"8770140684","GNP APAP COLD M/S NIGHT LIQ 8 OZ",27.65
"3700087524","LBL PRILOSEC OTC BONUS PACK 42CT",27.59
"3076804072","SD VIT C 1000 MG TAB 133",27.57
"67811201511","CHLORASEPTIC TOTAL LOZENGE S/F CHRY 15CT",27.57
"7050104200","NEUTROGENA LIP MOIST BALM 0.15OZ",27.54
"8770140885","GNP TUSSIN 400MG TAB 24",27.53
"30573023230","ADVIL CHILD DYE FREE S/F BERRY SUSP 4OZ",27.5
"75714510273","BREATHE RIGHT LAVENDER 10CT",27.49
"6025818501","POLY-IRON 150MG CAPSULE 100CT CYPRESS",27.49
"1116900008","YAGERS LINIMENT 8OZ",27.48
"30067811604","TRIAMINIC MULTI SYMPTOM FEVER/COLD 4OZ",27.47
"83406100004","WOUNDSEAL POWDER 4CT",27.46
"8770142639","GNP VITAMIN D 10000IU TAB 100 CT",27.46
"7957310595","EAR SYRINGE HEALTH ENTERPRISES",27.44
"8770140073","GNP GENTIAN 1% VIOLET LIQ 2 OZ",27.44
"3160402844","VIT D 2000IU GUMMIE 90CT NAT MADE",27.41
"3847235912","INSOLE CRS/TR DS #2 6-8",27.39
"31254663029","HALLS SUGAR FREE BNS BAG BLK CHERRY 30CT",27.37
"2791701471","VITAFUSION MULTIVIT GUMMY 70CT",27.36
"8770140574","GNP HEAT THRP NECK PAT 3",27.36
"89299200229","EOS LIP BALM HONEYSUCKLE HONEYDEW",27.35
"1650055950","ALKA-SELTZER PLUS SEV SINUS C&C LGL 20CT",27.27
"30088102105","DEBROX EAR WAX REMOVER DROP 0.5OZ",27.27
"4116701744","GOLD BOND FOOT CREAM PAIN RELIEVER 4OZ",27.27
"854065002109","PINE BROS THROAT DROP BAG HONEY 32CT",27.23
"30065019229","OPTI-FREE REPLENISH REWETTING DROP 10ML",27.17
"64601100103","SINUCLEANSE REFILL PACKET 60CT",27.17
"74687600025","CALMOSEPTINE WOUND OINTMENT 2.5OZ",27.16
"4203710342","NYTOL QUICKCAPS CAPLET 16CT",27.15
"35497375143","HYLANDS LEG CRAMP OINTMENT 2.5OZ",27.11
"32390003856","ZZZQUIL MANGO BERRY SYRUP 12OZ",27.07
"74312291760","VIT D-3 5000 IU SOFTGEL 240CT NAT BOUNTY",26.99
"7431210151","FISH/FLAX/BORAGE 1200MG SFTGL 72CT NB",26.98
"30761021310","BAS GINKGO BIL 60 MG CAP 50",26.97
"3160401496","VIT C 500MG CHEW ORANGE 60CT NAT MADE",26.97
"36410821212","MINIDROPS EYE THRPY DRP 30",26.97
"74098522282","B-100 COMPLEX PROLONGED RELEASE 60 CT",26.97
"7431250383","MELATONIN 5MG TR TABLET 45CT NAY BOUNTY",26.97
"79285006599","BURT'S BEES PEPPERMINT FOOT L",26.97
"85600625","HONGO KILLER ULTR SPY 5.3 OZ",26.97
"8770140772","GNP CALC+D  +MIN 600 MG CHW 60",26.96
"30904615760","VIT D-3 2000IU TABLET 100CT MAJOR",26.9
"8770140339","GNP INSOLE MN FOAM OSFA",26.88
"1650055953","ALKA-SELTZER+ SEVERE CGH/MUCUS LGL 20CT",26.85
"8037602103","PLANTAR FASCIITIS MENS",26.79
"7431250371","CALCIUM D3 600MG/IU GUMY 90CT NAT BOUNTY",26.73
"30904792717","BISACODYL EC 5MG TAB 25 DS ONC",26.69
"9110810002","COLD-EEZE BAG TROPICAL FRUIT 18CT",26.66
"81483201610","LUDENS FLAT STRAWB BANNA DROPS 12X20CT",26.61
"9089124614","BRIEF NU-FIT BRTH MD BRF 6X16",26.58
"8770140766","GNP CALCIUM+D 500 MG TAB 75",26.57
"3848550060","LIPOTRIAD EYE MULTIVIT CAPLET 60CT",26.53
"32420846570","OCUVITE ADULT 50+ SOFTGEL 90CT",26.49
"2878531314","FILTER HUMIDF KAZ DYNA FLT 3",26.47
"30045025708","TYLENOL COLD MULTI/S LIQ DAY BURST 8OZ",26.47
"7431201799","NB E-1000 DL- ALPH",26.44
"31184515439","ADV COLON CLEANSER 90TB",26.38
"2318514210","WIPE'N'CLEAR 100 CT",26.38
"34580257178","FEXOFENADINE 180MG TABLET 100CT PERRIGO",26.38
"300450409201","MOTRIN IB LIQUID GELS 20CT",26.36
"30603089450","SIMETHICONE 40MG/0.6ML DROP 30ML QLT",26.36
"4116700316","CORTIZONE-10 KIDS COOLING CREAM 1OZ",26.36
"8770141257","GNP ANTACID R/S PMINT TAB 150",26.34
"75318226825","STATINZYME",26.3
"3847244322","ARCH ORTH F/L #2 6-8",26.29
"536348108","FERROUS SUL 140 MG BLS 60",26.29
"36519727512","BONNIE CHEW 25MG TAB TRAVEL PACK 12CT",26.27
"88438915522","CURAD BLOOD STOP GAUZE 1""X1"" 10CT",26.27
"89811500268","ZARBEES CHILD NGHT CGH/MUC GRP SYR 4OZ",26.27
"36382452622","MUCINEX FAST MAX DAY/NITE TWIN LIQ 2X6OZ",26.23
"75942716775","DISNEY CHILD MULTI GUMMY CARS 60CT",26.22
"4138885000","BLISTEX HERBAL ANSWER BALM 0.15OZ JDEOBS",26.2
"31604026578","FISH OIL BURPLESS GELCAP 200CT NAT MADE",26.19
"63165660194","HYDROXYCUT ORIGINAL TABLET 72CT",26.17
"7431205800","NIACIN 250MG TR CAP 90CT NAT BOUNTY",26.17
"1650055954","ALKA-SELTZER+ SEVERE COLD/FLU LGL 20CT",26.07
"89811500218","ZARBEES CHILD COUGH SYRUP GRAPE 4OZ",26.07
"30766738826","TUMS EXTRA TABLET BERRY 3 ROLL 12X3X8CT",26.04
"31170104614","BAZA SKIN PROT CREAM CRM 5 OZ",26.04
"3373200005","MACKS EAR PLUG PILLO SOFT WHT NRR22 2PR",26
"30761031948","BASIC GLUC/CHND 500/400 MSM",25.99
"4138883121","BLISTEX MEDICATED BERRY CARDED 24X0.15OZ",25.99
"30224180180","KONSYL POWDER ORIGINAL 300GM",25.98
"65008538","NAPHCON A DROP BONUS 30 ML JDEOBS",25.98
"30536009185","ALUM HYD GEL 16OZ WATSON",25.97
"3504600331","NIACIN 250MG SUS REL CAPSUL 100CT WINDML",25.97
"8770140774","GNP CAL CIT+D TAB 120",25.97
"89811500212","ZARBEES NITE COUGH/THROAT PACKET 6CT",25.97
"3700088729","ALWAYS DISCREET MAX LONG 6X12CT",25.96
"30869470410","HYDROGEN PEROX 0.03 SOL 12X8OZ CUMBERL",25.91
"89611600113","SAMBUCOL BLACK ELDERBERRY S/F SYR 4OZ",25.9
"2791702397","LIL CRITTERS CHILD FIBER BEARS GUMMY 60C",25.88
"4116700404","UNISOM CAPLET 30CT",25.87
"8770140091","GNP CASTOR OIL O/T LIQ 2 OZ",25.85
"36382427265","DELSYM CHILD 12HR COUGH GRAPE 5OZ",25.84
"3160402841","MULTIVIT ADULT GUMMIE 90CT NAT MADE",25.83
"30904759060","FERROUS SULFATE 325MG TAB 100CT MAJ",25.79
"3660230101","RICOLA BAG BONUS ORIGINAL HERB 26CT",25.79
"32390003849","DAYQUIL/NYQUIL COLD FLU LIQUICAP 24CT",25.78
"4422400999","FIRST AID KIT SPORT/TRAVEL TENDER",25.78
"3504601136","WM B COMPLX W C & IRON TAB 100",25.77
"8019630023","CURAD BANDAGE SENSITIVE SKIN SPOTS 50CT",25.76
"4116710309","ROLAIDS ANTACID STRWBRRY SFTCHW 12X6CT",25.59
"37513783000","WARTNER WART REMOVER 12CT",25.58
"4110080463","CLARITIN CHILD SYRUP GRAPE 2OZ",25.58
"7431204130","MULTI DAY MINERALS TAB 100CT NAT BOUNTY",25.57
"3504600068","MULTIVIT DAILY TABLET 100CT WINDML",25.55
"34580288855","OMEPRAZOLE 20MG DR TABLET 42CT PERRIGO",25.49
"5113156661","NEXCARE TAPE TRANSPORE CLR 2INX10YD",25.47
"81483201527","LUDENS FLAT BLUE RASPBERRY DROP 12X20CT",25.45
"9089112700","FQ PREVAIL WASH CLOTHS WPE 48",25.41
"30067791812","THERAFLU NIGHT SEV CLD/CGH 12PK JDEOBS",25.4
"35199118142","FERROCITE TAB 100",25.39
"8770140246","GNP MINERAL OIL HVY LIQ 12X16 OZ",25.39
"38137004834","BAND-AID TOUGH STRIPS WTRPRF ASST 20CT",25.37
"4116710401","ROLAIDS ADVANCED MIX BERRY TAB 60CT",25.34
"5113186101","NEXCARE SKIN CRACK CARE 0.24OZ",25.32
"8770140756","GNP VIT E 400 WATR DSPRSL SGC 100",25.29
"2260094752","TROJAN ULTRA RIBBED CONDOM 12CT",25.28
"30536104521","SORE THOAT & COUGH BERRY 7.5/5MG 18 LOZ",25.25
"30766074681","TUMS ULTRA 3 ROLL ASST BRY 36 TB JDE OBS",25.23
"83578700001","FLEXITOL HEEL BALM CREAM 2OZ",25.22
"3885601954","UNDERPAD SLEEPDRI 34 X 36",25.18
"4116700610","UNISOM GELCAP 8CT",25.15
"31284310105","BAYER ASP CHEW 36X3 ORNG",25.12
"35879000415","THERA TEARS CONTACT LENS DROP 0.15ML",25.12
"30904571130","12 HOUR DECG NASAL SPY 30 ML",25.1
"4329255812","CRANBERRY FRUIT CAPSULE 100CT MAGNO-HUM",25.08
"8770140753","GNP VIT E 200 IU SGC 100",25
"30761021936","GLUCOSMIN CHOND CAPLET 180CT BASIC",24.99
"3504607855","RED KRILL OMEGA SOFTGEL 60CT WNDMILL",24.99
"74098527136","RED YEAST GELCAP 300CT 12ST CENT",24.99
"79273420002","SCARAWAY SILICONE DAILY DISC 30CT",24.99
"2260093050","TROJAN ENZ LUBE CONDOM 3CT",24.98
"9243781880","BALL OF FOOT CUSHION",24.98
"3504600124","VIT B6 250MG TABLET 60CT WINDML",24.97
"8770140795","GNP ONE DAILY MENS 50+ TAB 50",24.97
"30395041396","CALAMINE LOTION PINK PLAIN 6OZ HUMCO",24.95
"9243742924","ACHILLES PROTECTION SLEEVE 1400 LARGE",24.92
"76629811499","O.N.E. M/VIT DS",24.89
"32390003838","NYQUIL SEVERE COLD & FLU CAPLET 12CT",24.87
"3566400231","COVERLET BNDG 1X3 STP 100",24.87
"7985401171","THERA COMPLETE 50+ TAB 100CT NAT BLEND",24.87
"30904530660","DIPHEN/BANOPHEN 25MG CAP 100 DS ONC",24.86
"9243715733","PEDIFIX TOE SEPARATOR",24.84
"8019630282","CURAD BANDAGE PLASTIC 1SZ 80CT",24.81
"8770140345","GNP INSOLE WM CLR GELBAL",24.78
"30536570098","ZINC OXIDE OINTMENT 1LB WATSON",24.77
"89299200286","EOS LIP BALM",24.73
"85342200400","VIRMAX T TESTOSTERONE BOOST TABLET 30CT",24.72
"8770140771","GNP CALC+D +MIN 600 MG TAB 60",24.72
"30904201559","ASPIRIN 325MG TRI-BUFFERED TAB 100CT MAJ",24.7
"3847244903","ARCH CUSH 3/4 #3 8-10",24.7
"8770142596","GNP OMEPRAZOLE WLDBRY 20MG BTL TAB 42CT",24.69
"81483201098","PEDIACARE + COUGH RUNNY NOSE CHERRY 4OZ",24.67
"3847243405","HEEL CUSHION MED",24.65
"4203710691","BEANO TO GO TAB 12CT",24.65
"3660082800","CHAPSTICK LIP BALM MOIST 12X.15OZ",24.63
"69460361114","AUSTRALIAN DREAM BACK PAIN CREAM 4OZ",24.6
"68142103007","ZANTAC 75 TABLET 80CT",24.59
"300680418165","CITRUCEL POWDER ORANGE 16OZ",24.58
"8392624500","LICEFREEE EVERYDAY 2IN1 SHAMPOO 8OZ",24.58
"30766784934","NICORETTE GUM FRUIT CHILL 20",24.56
"7031902115","U/WEAR PREM OVRNHT DISP MED TRANQUILITY",24.5
"81439900011","HYLANDS QUIT NITS HEAD LICE KIT",24.49
"30005490592","CENTRUM FLAVOR BURST CHEW FRUIT 120CT",24.48
"8770188848","GNP STOOL SFT LIQ 16 OZ",24.47
"3504600424","ZINC/VIT C/ECHINACEA TABLET 30CT WINDML",24.47
"68142103002","ZANTAC 75 TABLET 4CT",24.42
"8307800224","CARMEX CARDED STICK VAN SPF15 12X0.15OZ",24.4
"76845510839","ALOE VESTA 2IN1 CLNSR SOL 8 OZ",24.4
"30234057508","HIBICLENS LIQ 8 OZ",24.38
"79285001441","BURTS BEES HONEY DROPS",24.32
"35789645101","SENNA TABLET 100CT GERI-CARE",24.29
